date,market,category,commodity,unit,price,H-date
9/15/2019,Amman,cereals and tubers,Potatoes,KG,0.8,2019-09-15
9/15/2019,Amman,cereals and tubers,Rice (imported),KG,1.27,2019-09-15
9/15/2019,Amman,cereals and tubers,Wheat flour,1.5 KG,0.79,2019-09-15
9/15/2019,Amman,"meat, fish and eggs",Eggs,2 KG,2.19,2019-09-15
9/15/2019,Amman,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.92,2019-09-15
9/15/2019,Amman,"meat, fish and eggs",Meat (beef),KG,8.2,2019-09-15
9/15/2019,Amman,"meat, fish and eggs",Meat (chicken),KG,2.07,2019-09-15
9/15/2019,Amman,"meat, fish and eggs","Meat (chicken, whole)",KG,1.27,2019-09-15
9/15/2019,Amman,"meat, fish and eggs",Meat (lamb),KG,9.55,2019-09-15
9/15/2019,Amman,milk and dairy,Cheese (picon),160 G,0.72,2019-09-15
9/15/2019,Amman,milk and dairy,"Cheese (white, boiled)",KG,5.96,2019-09-15
9/15/2019,Amman,milk and dairy,Milk (pasteurized),L,1.09,2019-09-15
9/15/2019,Amman,milk and dairy,Milk (powder),0.8 KG,3.37,2019-09-15
9/15/2019,Amman,miscellaneous food,Salt (iodised),750 G,0.3,2019-09-15
9/15/2019,Amman,miscellaneous food,Sugar,KG,0.64,2019-09-15
9/15/2019,Amman,non-food,Fuel (gas),12.5 KG,7,2019-09-15
9/15/2019,Amman,non-food,Fuel (kerosene),L,0.59,2019-09-15
9/15/2019,Amman,non-food,Fuel (petrol-gasoline),L,0.76,2019-09-15
9/15/2019,Amman,oil and fats,Oil (olive),L,7.04,2019-09-15
9/15/2019,Amman,oil and fats,Oil (vegetable),1.8 L,1.75,2019-09-15
9/15/2019,Amman,pulses and nuts,"Beans (fava, dry)",KG,1.64,2019-09-15
9/15/2019,Amman,pulses and nuts,Chickpeas,KG,1.93,2019-09-15
9/15/2019,Amman,pulses and nuts,Lentils,KG,1.09,2019-09-15
9/15/2019,Amman,vegetables and fruits,Apples (red),KG,1.85,2019-09-15
9/15/2019,Amman,vegetables and fruits,Bananas,KG,0.88,2019-09-15
9/15/2019,Amman,vegetables and fruits,Cucumbers,KG,0.6,2019-09-15
9/15/2019,Amman,vegetables and fruits,Garlic,KG,3.61,2019-09-15
9/15/2019,Amman,vegetables and fruits,Onions,KG,0.61,2019-09-15
9/15/2019,Amman,vegetables and fruits,Oranges (big size),KG,1.84,2019-09-15
9/15/2019,Amman,vegetables and fruits,Spinach,KG,0.59,2019-09-15
9/15/2019,Amman,vegetables and fruits,Tomatoes,KG,0.48,2019-09-15
9/15/2019,Irbid,cereals and tubers,Bread (pita),KG,0.32,2019-09-15
9/15/2019,Irbid,cereals and tubers,Bulgur,KG,0.77,2019-09-15
9/15/2019,Irbid,cereals and tubers,Pasta,300 G,0.33,2019-09-15
9/15/2019,Irbid,cereals and tubers,Potatoes,KG,0.72,2019-09-15
9/15/2019,Irbid,cereals and tubers,Rice (imported),KG,1.29,2019-09-15
9/15/2019,Irbid,cereals and tubers,Wheat flour,1.5 KG,0.86,2019-09-15
9/15/2019,Irbid,"meat, fish and eggs",Eggs,2 KG,1.83,2019-09-15
9/15/2019,Irbid,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.94,2019-09-15
9/15/2019,Irbid,"meat, fish and eggs",Meat (beef),KG,8.58,2019-09-15
9/15/2019,Irbid,"meat, fish and eggs",Meat (chicken),KG,2.02,2019-09-15
9/15/2019,Irbid,"meat, fish and eggs","Meat (chicken, whole)",KG,1.11,2019-09-15
9/15/2019,Irbid,"meat, fish and eggs",Meat (lamb),KG,9.72,2019-09-15
9/15/2019,Irbid,milk and dairy,Cheese (picon),160 G,0.78,2019-09-15
9/15/2019,Irbid,milk and dairy,"Cheese (white, boiled)",KG,5.89,2019-09-15
9/15/2019,Irbid,milk and dairy,Milk (pasteurized),L,1.2,2019-09-15
9/15/2019,Irbid,milk and dairy,Milk (powder),0.8 KG,3.36,2019-09-15
9/15/2019,Irbid,miscellaneous food,Salt (iodised),750 G,0.25,2019-09-15
9/15/2019,Irbid,miscellaneous food,Sugar,KG,0.59,2019-09-15
9/15/2019,Irbid,non-food,Fuel (gas),12.5 KG,7,2019-09-15
9/15/2019,Irbid,non-food,Fuel (kerosene),L,0.59,2019-09-15
9/15/2019,Irbid,non-food,Fuel (petrol-gasoline),L,0.76,2019-09-15
9/15/2019,Irbid,oil and fats,Oil (olive),L,6.58,2019-09-15
9/15/2019,Irbid,oil and fats,Oil (vegetable),1.8 L,1.88,2019-09-15
9/15/2019,Irbid,pulses and nuts,"Beans (fava, dry)",KG,1.34,2019-09-15
9/15/2019,Irbid,pulses and nuts,Chickpeas,KG,1.69,2019-09-15
9/15/2019,Irbid,pulses and nuts,Lentils,KG,1.05,2019-09-15
9/15/2019,Irbid,vegetables and fruits,Apples (red),KG,1.35,2019-09-15
9/15/2019,Irbid,vegetables and fruits,Bananas,KG,0.86,2019-09-15
9/15/2019,Irbid,vegetables and fruits,Cucumbers,KG,0.65,2019-09-15
9/15/2019,Irbid,vegetables and fruits,Garlic,KG,2.89,2019-09-15
9/15/2019,Irbid,vegetables and fruits,Onions,KG,0.6,2019-09-15
9/15/2019,Irbid,vegetables and fruits,Spinach,KG,0.61,2019-09-15
9/15/2019,Irbid,vegetables and fruits,Tomatoes,KG,0.33,2019-09-15
9/15/2019,Jarash,cereals and tubers,Bread (pita),KG,0.32,2019-09-15
9/15/2019,Jarash,cereals and tubers,Bulgur,KG,0.71,2019-09-15
9/15/2019,Jarash,cereals and tubers,Pasta,300 G,0.34,2019-09-15
9/15/2019,Jarash,cereals and tubers,Potatoes,KG,0.72,2019-09-15
9/15/2019,Jarash,cereals and tubers,Rice (imported),KG,1.3,2019-09-15
9/15/2019,Jarash,cereals and tubers,Wheat flour,1.5 KG,0.79,2019-09-15
9/15/2019,Jarash,"meat, fish and eggs",Eggs,2 KG,1.86,2019-09-15
9/15/2019,Jarash,"meat, fish and eggs","Fish (tuna, canned)",170 G,1,2019-09-15
9/15/2019,Jarash,"meat, fish and eggs",Meat (beef),KG,8.5,2019-09-15
9/15/2019,Jarash,"meat, fish and eggs",Meat (chicken),KG,1.89,2019-09-15
9/15/2019,Jarash,"meat, fish and eggs","Meat (chicken, whole)",KG,1.01,2019-09-15
9/15/2019,Jarash,"meat, fish and eggs",Meat (lamb),KG,9.69,2019-09-15
9/15/2019,Jarash,milk and dairy,Cheese (picon),160 G,0.83,2019-09-15
9/15/2019,Jarash,milk and dairy,"Cheese (white, boiled)",KG,6,2019-09-15
9/15/2019,Jarash,milk and dairy,Milk (pasteurized),L,1.2,2019-09-15
9/15/2019,Jarash,milk and dairy,Milk (powder),0.8 KG,3.34,2019-09-15
9/15/2019,Jarash,miscellaneous food,Salt (iodised),750 G,0.27,2019-09-15
9/15/2019,Jarash,miscellaneous food,Sugar,KG,0.65,2019-09-15
9/15/2019,Jarash,non-food,Fuel (gas),12.5 KG,7,2019-09-15
9/15/2019,Jarash,non-food,Fuel (kerosene),L,0.59,2019-09-15
9/15/2019,Jarash,non-food,Fuel (petrol-gasoline),L,0.76,2019-09-15
9/15/2019,Jarash,oil and fats,Oil (olive),L,6.44,2019-09-15
9/15/2019,Jarash,oil and fats,Oil (vegetable),1.8 L,1.71,2019-09-15
9/15/2019,Jarash,pulses and nuts,"Beans (fava, dry)",KG,1.41,2019-09-15
9/15/2019,Jarash,pulses and nuts,Chickpeas,KG,1.45,2019-09-15
9/15/2019,Jarash,pulses and nuts,Lentils,KG,0.89,2019-09-15
9/15/2019,Jarash,vegetables and fruits,Apples (red),KG,1.35,2019-09-15
9/15/2019,Jarash,vegetables and fruits,Bananas,KG,0.85,2019-09-15
9/15/2019,Jarash,vegetables and fruits,Cucumbers,KG,0.69,2019-09-15
9/15/2019,Jarash,vegetables and fruits,Garlic,KG,3.16,2019-09-15
9/15/2019,Jarash,vegetables and fruits,Onions,KG,0.61,2019-09-15
9/15/2019,Jarash,vegetables and fruits,Spinach,KG,0.71,2019-09-15
9/15/2019,Jarash,vegetables and fruits,Tomatoes,KG,0.32,2019-09-15
9/15/2019,Maan,cereals and tubers,Bread (pita),KG,0.32,2019-09-15
9/15/2019,Maan,cereals and tubers,Bulgur,KG,0.94,2019-09-15
9/15/2019,Maan,cereals and tubers,Pasta,300 G,0.34,2019-09-15
9/15/2019,Maan,cereals and tubers,Potatoes,KG,0.58,2019-09-15
9/15/2019,Maan,cereals and tubers,Rice (imported),KG,1.18,2019-09-15
9/15/2019,Maan,cereals and tubers,Wheat flour,1.5 KG,0.85,2019-09-15
9/15/2019,Maan,"meat, fish and eggs",Eggs,2 KG,2.07,2019-09-15
9/15/2019,Maan,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.95,2019-09-15
9/15/2019,Maan,"meat, fish and eggs",Meat (beef),KG,7.93,2019-09-15
9/15/2019,Maan,"meat, fish and eggs",Meat (chicken),KG,2.37,2019-09-15
9/15/2019,Maan,"meat, fish and eggs","Meat (chicken, whole)",KG,0.98,2019-09-15
9/15/2019,Maan,"meat, fish and eggs",Meat (lamb),KG,9.31,2019-09-15
9/15/2019,Maan,milk and dairy,Cheese (picon),160 G,0.73,2019-09-15
9/15/2019,Maan,milk and dairy,"Cheese (white, boiled)",KG,5.07,2019-09-15
9/15/2019,Maan,milk and dairy,Milk (pasteurized),L,1.13,2019-09-15
9/15/2019,Maan,milk and dairy,Milk (powder),0.8 KG,3.36,2019-09-15
9/15/2019,Maan,miscellaneous food,Salt (iodised),750 G,0.3,2019-09-15
9/15/2019,Maan,miscellaneous food,Sugar,KG,0.7,2019-09-15
9/15/2019,Maan,non-food,Fuel (gas),12.5 KG,7,2019-09-15
9/15/2019,Maan,non-food,Fuel (kerosene),L,0.59,2019-09-15
9/15/2019,Maan,non-food,Fuel (petrol-gasoline),L,0.76,2019-09-15
9/15/2019,Maan,oil and fats,Oil (olive),L,6.17,2019-09-15
9/15/2019,Maan,oil and fats,Oil (vegetable),1.8 L,1.74,2019-09-15
9/15/2019,Maan,pulses and nuts,"Beans (fava, dry)",KG,1.2,2019-09-15
9/15/2019,Maan,pulses and nuts,Chickpeas,KG,2.31,2019-09-15
9/15/2019,Maan,vegetables and fruits,Apples (red),KG,0.76,2019-09-15
9/15/2019,Maan,vegetables and fruits,Bananas,KG,0.94,2019-09-15
9/15/2019,Maan,vegetables and fruits,Cucumbers,KG,0.51,2019-09-15
9/15/2019,Maan,vegetables and fruits,Garlic,KG,3.01,2019-09-15
9/15/2019,Maan,vegetables and fruits,Onions,KG,0.52,2019-09-15
9/15/2019,Maan,vegetables and fruits,Oranges (big size),KG,0.8,2019-09-15
9/15/2019,Maan,vegetables and fruits,Tomatoes,KG,0.29,2019-09-15
9/15/2019,Madaba,cereals and tubers,Bread (pita),KG,0.32,2019-09-15
9/15/2019,Madaba,cereals and tubers,Bulgur,KG,0.95,2019-09-15
9/15/2019,Madaba,cereals and tubers,Pasta,300 G,0.36,2019-09-15
9/15/2019,Madaba,cereals and tubers,Potatoes,KG,0.72,2019-09-15
9/15/2019,Madaba,cereals and tubers,Rice (imported),KG,1.28,2019-09-15
9/15/2019,Madaba,cereals and tubers,Wheat flour,1.5 KG,0.88,2019-09-15
9/15/2019,Madaba,"meat, fish and eggs",Eggs,2 KG,1.77,2019-09-15
9/15/2019,Madaba,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.95,2019-09-15
9/15/2019,Madaba,"meat, fish and eggs",Meat (beef),KG,8.75,2019-09-15
9/15/2019,Madaba,"meat, fish and eggs","Meat (chicken, whole)",KG,1.19,2019-09-15
9/15/2019,Madaba,"meat, fish and eggs",Meat (lamb),KG,8.75,2019-09-15
9/15/2019,Madaba,milk and dairy,Cheese (picon),160 G,0.79,2019-09-15
9/15/2019,Madaba,milk and dairy,"Cheese (white, boiled)",KG,5.75,2019-09-15
9/15/2019,Madaba,milk and dairy,Milk (pasteurized),L,1.02,2019-09-15
9/15/2019,Madaba,milk and dairy,Milk (powder),0.8 KG,3.3,2019-09-15
9/15/2019,Madaba,miscellaneous food,Salt (iodised),750 G,0.24,2019-09-15
9/15/2019,Madaba,miscellaneous food,Sugar,KG,0.7,2019-09-15
9/15/2019,Madaba,non-food,Fuel (gas),12.5 KG,7,2019-09-15
9/15/2019,Madaba,non-food,Fuel (kerosene),L,0.59,2019-09-15
9/15/2019,Madaba,non-food,Fuel (petrol-gasoline),L,0.76,2019-09-15
9/15/2019,Madaba,oil and fats,Oil (olive),L,7,2019-09-15
9/15/2019,Madaba,oil and fats,Oil (vegetable),1.8 L,1.81,2019-09-15
9/15/2019,Madaba,pulses and nuts,"Beans (fava, dry)",KG,1.23,2019-09-15
9/15/2019,Madaba,pulses and nuts,Chickpeas,KG,1.83,2019-09-15
9/15/2019,Madaba,pulses and nuts,Lentils,KG,0.95,2019-09-15
9/15/2019,Madaba,vegetables and fruits,Apples (red),KG,1.38,2019-09-15
9/15/2019,Madaba,vegetables and fruits,Bananas,KG,0.78,2019-09-15
9/15/2019,Madaba,vegetables and fruits,Cucumbers,KG,0.64,2019-09-15
9/15/2019,Madaba,vegetables and fruits,Garlic,KG,3,2019-09-15
9/15/2019,Madaba,vegetables and fruits,Onions,KG,0.61,2019-09-15
9/15/2019,Madaba,vegetables and fruits,Oranges (big size),KG,1.05,2019-09-15
9/15/2019,Madaba,vegetables and fruits,Spinach,KG,0.64,2019-09-15
9/15/2019,Madaba,vegetables and fruits,Tomatoes,KG,0.39,2019-09-15
9/15/2019,Zarqa,cereals and tubers,Bread (pita),KG,0.32,2019-09-15
9/15/2019,Zarqa,cereals and tubers,Bulgur,KG,0.85,2019-09-15
9/15/2019,Zarqa,cereals and tubers,Pasta,300 G,0.33,2019-09-15
9/15/2019,Zarqa,cereals and tubers,Potatoes,KG,0.73,2019-09-15
9/15/2019,Zarqa,cereals and tubers,Rice (imported),KG,1.19,2019-09-15
9/15/2019,Zarqa,cereals and tubers,Wheat flour,1.5 KG,0.78,2019-09-15
9/15/2019,Zarqa,"meat, fish and eggs",Eggs,2 KG,2.21,2019-09-15
9/15/2019,Zarqa,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.95,2019-09-15
9/15/2019,Zarqa,"meat, fish and eggs",Meat (beef),KG,9,2019-09-15
9/15/2019,Zarqa,"meat, fish and eggs",Meat (chicken),KG,2.2,2019-09-15
9/15/2019,Zarqa,"meat, fish and eggs","Meat (chicken, whole)",KG,1.2,2019-09-15
9/15/2019,Zarqa,"meat, fish and eggs",Meat (lamb),KG,8.75,2019-09-15
9/15/2019,Zarqa,milk and dairy,Cheese (picon),160 G,0.7,2019-09-15
9/15/2019,Zarqa,milk and dairy,"Cheese (white, boiled)",KG,5,2019-09-15
9/15/2019,Zarqa,milk and dairy,Milk (pasteurized),L,1.18,2019-09-15
9/15/2019,Zarqa,milk and dairy,Milk (powder),0.8 KG,3,2019-09-15
9/15/2019,Zarqa,miscellaneous food,Salt (iodised),750 G,0.25,2019-09-15
9/15/2019,Zarqa,miscellaneous food,Sugar,KG,0.55,2019-09-15
9/15/2019,Zarqa,non-food,Fuel (gas),12.5 KG,7,2019-09-15
9/15/2019,Zarqa,non-food,Fuel (kerosene),L,0.59,2019-09-15
9/15/2019,Zarqa,non-food,Fuel (petrol-gasoline),L,0.76,2019-09-15
9/15/2019,Zarqa,oil and fats,Oil (olive),L,7,2019-09-15
9/15/2019,Zarqa,oil and fats,Oil (vegetable),1.8 L,1.65,2019-09-15
9/15/2019,Zarqa,pulses and nuts,"Beans (fava, dry)",KG,1.45,2019-09-15
9/15/2019,Zarqa,pulses and nuts,Chickpeas,KG,1.75,2019-09-15
9/15/2019,Zarqa,pulses and nuts,Lentils,KG,1.15,2019-09-15
9/15/2019,Zarqa,vegetables and fruits,Apples (red),KG,1.38,2019-09-15
9/15/2019,Zarqa,vegetables and fruits,Bananas,KG,0.86,2019-09-15
9/15/2019,Zarqa,vegetables and fruits,Cucumbers,KG,0.58,2019-09-15
9/15/2019,Zarqa,vegetables and fruits,Garlic,KG,3.75,2019-09-15
9/15/2019,Zarqa,vegetables and fruits,Onions,KG,0.59,2019-09-15
9/15/2019,Zarqa,vegetables and fruits,Spinach,KG,0.64,2019-09-15
9/15/2019,Zarqa,vegetables and fruits,Tomatoes,KG,0.4,2019-09-15
10/15/2019,Ajloun,cereals and tubers,Bread (pita),KG,0.32,2019-10-15
10/15/2019,Ajloun,cereals and tubers,Bulgur,KG,0.74,2019-10-15
10/15/2019,Ajloun,cereals and tubers,Pasta,300 G,0.35,2019-10-15
10/15/2019,Ajloun,cereals and tubers,Potatoes,KG,0.74,2019-10-15
10/15/2019,Ajloun,cereals and tubers,Rice (imported),KG,1.32,2019-10-15
10/15/2019,Ajloun,cereals and tubers,Wheat flour,1.5 KG,0.84,2019-10-15
10/15/2019,Ajloun,"meat, fish and eggs",Eggs,2 KG,2.26,2019-10-15
10/15/2019,Ajloun,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.99,2019-10-15
10/15/2019,Ajloun,"meat, fish and eggs",Meat (beef),KG,8.5,2019-10-15
10/15/2019,Ajloun,"meat, fish and eggs",Meat (chicken),KG,1.86,2019-10-15
10/15/2019,Ajloun,"meat, fish and eggs","Meat (chicken, whole)",KG,1.06,2019-10-15
10/15/2019,Ajloun,"meat, fish and eggs",Meat (lamb),KG,10,2019-10-15
10/15/2019,Ajloun,milk and dairy,Cheese (picon),160 G,0.84,2019-10-15
10/15/2019,Ajloun,milk and dairy,"Cheese (white, boiled)",KG,6,2019-10-15
10/15/2019,Ajloun,milk and dairy,Milk (pasteurized),L,1.2,2019-10-15
10/15/2019,Ajloun,milk and dairy,Milk (powder),0.8 KG,3.31,2019-10-15
10/15/2019,Ajloun,miscellaneous food,Salt (iodised),750 G,0.28,2019-10-15
10/15/2019,Ajloun,miscellaneous food,Sugar,KG,0.65,2019-10-15
10/15/2019,Ajloun,non-food,Fuel (gas),12.5 KG,7,2019-10-15
10/15/2019,Ajloun,non-food,Fuel (kerosene),L,0.6,2019-10-15
10/15/2019,Ajloun,non-food,Fuel (petrol-gasoline),L,0.77,2019-10-15
10/15/2019,Ajloun,oil and fats,Oil (olive),L,6.6,2019-10-15
10/15/2019,Ajloun,oil and fats,Oil (vegetable),1.8 L,1.74,2019-10-15
10/15/2019,Ajloun,pulses and nuts,"Beans (fava, dry)",KG,1.46,2019-10-15
10/15/2019,Ajloun,pulses and nuts,Chickpeas,KG,1.44,2019-10-15
10/15/2019,Ajloun,pulses and nuts,Lentils,KG,0.89,2019-10-15
10/15/2019,Ajloun,vegetables and fruits,Apples (red),KG,1.39,2019-10-15
10/15/2019,Ajloun,vegetables and fruits,Bananas,KG,0.78,2019-10-15
10/15/2019,Ajloun,vegetables and fruits,Cucumbers,KG,0.65,2019-10-15
10/15/2019,Ajloun,vegetables and fruits,Garlic,KG,2.53,2019-10-15
10/15/2019,Ajloun,vegetables and fruits,Onions,KG,0.57,2019-10-15
10/15/2019,Ajloun,vegetables and fruits,Spinach,KG,0.53,2019-10-15
10/15/2019,Ajloun,vegetables and fruits,Tomatoes,KG,0.32,2019-10-15
10/15/2019,Al Aqaba,cereals and tubers,Bread (pita),KG,0.32,2019-10-15
10/15/2019,Al Aqaba,cereals and tubers,Bulgur,KG,0.96,2019-10-15
10/15/2019,Al Aqaba,cereals and tubers,Pasta,300 G,0.35,2019-10-15
10/15/2019,Al Aqaba,cereals and tubers,Potatoes,KG,0.83,2019-10-15
10/15/2019,Al Aqaba,cereals and tubers,Rice (imported),KG,1.34,2019-10-15
10/15/2019,Al Aqaba,cereals and tubers,Wheat flour,1.5 KG,0.91,2019-10-15
10/15/2019,Al Aqaba,"meat, fish and eggs",Eggs,2 KG,2.17,2019-10-15
10/15/2019,Al Aqaba,"meat, fish and eggs",Meat (beef),KG,8.1,2019-10-15
10/15/2019,Al Aqaba,"meat, fish and eggs",Meat (chicken),KG,2.45,2019-10-15
10/15/2019,Al Aqaba,"meat, fish and eggs","Meat (chicken, whole)",KG,1.12,2019-10-15
10/15/2019,Al Aqaba,"meat, fish and eggs",Meat (lamb),KG,10.12,2019-10-15
10/15/2019,Al Aqaba,milk and dairy,Cheese (picon),160 G,0.77,2019-10-15
10/15/2019,Al Aqaba,milk and dairy,"Cheese (white, boiled)",KG,5.86,2019-10-15
10/15/2019,Al Aqaba,milk and dairy,Milk (pasteurized),L,1.15,2019-10-15
10/15/2019,Al Aqaba,milk and dairy,Milk (powder),0.8 KG,3.53,2019-10-15
10/15/2019,Al Aqaba,miscellaneous food,Salt (iodised),750 G,0.3,2019-10-15
10/15/2019,Al Aqaba,miscellaneous food,Sugar,KG,0.67,2019-10-15
10/15/2019,Al Aqaba,non-food,Fuel (gas),12.5 KG,7,2019-10-15
10/15/2019,Al Aqaba,non-food,Fuel (kerosene),L,0.6,2019-10-15
10/15/2019,Al Aqaba,non-food,Fuel (petrol-gasoline),L,0.77,2019-10-15
10/15/2019,Al Aqaba,oil and fats,Oil (olive),L,7.93,2019-10-15
10/15/2019,Al Aqaba,oil and fats,Oil (vegetable),1.8 L,1.93,2019-10-15
10/15/2019,Al Aqaba,pulses and nuts,"Beans (fava, dry)",KG,1.56,2019-10-15
10/15/2019,Al Aqaba,pulses and nuts,Chickpeas,KG,1.86,2019-10-15
10/15/2019,Al Aqaba,pulses and nuts,Lentils,KG,1.15,2019-10-15
10/15/2019,Al Aqaba,vegetables and fruits,Apples (red),KG,1.45,2019-10-15
10/15/2019,Al Aqaba,vegetables and fruits,Cucumbers,KG,0.75,2019-10-15
10/15/2019,Al Aqaba,vegetables and fruits,Garlic,KG,2.45,2019-10-15
10/15/2019,Al Aqaba,vegetables and fruits,Onions,KG,0.66,2019-10-15
10/15/2019,Al Aqaba,vegetables and fruits,Oranges (big size),KG,1.12,2019-10-15
10/15/2019,Al Aqaba,vegetables and fruits,Spinach,KG,0.53,2019-10-15
10/15/2019,Al Aqaba,vegetables and fruits,Tomatoes,KG,0.3,2019-10-15
10/15/2019,Al Balqa,cereals and tubers,Bread (pita),KG,0.32,2019-10-15
10/15/2019,Al Balqa,cereals and tubers,Bulgur,KG,1,2019-10-15
10/15/2019,Al Balqa,cereals and tubers,Pasta,300 G,0.36,2019-10-15
10/15/2019,Al Balqa,cereals and tubers,Potatoes,KG,0.85,2019-10-15
10/15/2019,Al Balqa,cereals and tubers,Rice (imported),KG,1.21,2019-10-15
10/15/2019,Al Balqa,cereals and tubers,Wheat flour,1.5 KG,0.91,2019-10-15
10/15/2019,Al Balqa,"meat, fish and eggs",Eggs,2 KG,2.25,2019-10-15
10/15/2019,Al Balqa,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.99,2019-10-15
10/15/2019,Al Balqa,"meat, fish and eggs",Meat (beef),KG,7.5,2019-10-15
10/15/2019,Al Balqa,"meat, fish and eggs",Meat (chicken),KG,2.2,2019-10-15
10/15/2019,Al Balqa,"meat, fish and eggs","Meat (chicken, whole)",KG,1.09,2019-10-15
10/15/2019,Al Balqa,"meat, fish and eggs",Meat (lamb),KG,8.5,2019-10-15
10/15/2019,Al Balqa,milk and dairy,Cheese (picon),160 G,0.82,2019-10-15
10/15/2019,Al Balqa,milk and dairy,"Cheese (white, boiled)",KG,5.66,2019-10-15
10/15/2019,Al Balqa,milk and dairy,Milk (pasteurized),L,1.14,2019-10-15
10/15/2019,Al Balqa,milk and dairy,Milk (powder),0.8 KG,3.67,2019-10-15
10/15/2019,Al Balqa,miscellaneous food,Salt (iodised),750 G,0.28,2019-10-15
10/15/2019,Al Balqa,miscellaneous food,Sugar,KG,0.84,2019-10-15
10/15/2019,Al Balqa,non-food,Fuel (gas),12.5 KG,7,2019-10-15
10/15/2019,Al Balqa,non-food,Fuel (kerosene),L,0.6,2019-10-15
10/15/2019,Al Balqa,non-food,Fuel (petrol-gasoline),L,0.77,2019-10-15
10/15/2019,Al Balqa,oil and fats,Oil (olive),L,7,2019-10-15
10/15/2019,Al Balqa,oil and fats,Oil (vegetable),1.8 L,1.86,2019-10-15
10/15/2019,Al Balqa,pulses and nuts,"Beans (fava, dry)",KG,1.63,2019-10-15
10/15/2019,Al Balqa,pulses and nuts,Chickpeas,KG,2.5,2019-10-15
10/15/2019,Al Balqa,pulses and nuts,Lentils,KG,1.05,2019-10-15
10/15/2019,Al Balqa,vegetables and fruits,Apples (red),KG,1.75,2019-10-15
10/15/2019,Al Balqa,vegetables and fruits,Bananas,KG,0.75,2019-10-15
10/15/2019,Al Balqa,vegetables and fruits,Cucumbers,KG,0.7,2019-10-15
10/15/2019,Al Balqa,vegetables and fruits,Garlic,KG,2.1,2019-10-15
10/15/2019,Al Balqa,vegetables and fruits,Onions,KG,0.65,2019-10-15
10/15/2019,Al Balqa,vegetables and fruits,Oranges (big size),KG,1,2019-10-15
10/15/2019,Al Balqa,vegetables and fruits,Spinach,KG,0.65,2019-10-15
10/15/2019,Al Balqa,vegetables and fruits,Tomatoes,KG,0.3,2019-10-15
10/15/2019,Al Karak,cereals and tubers,Bread (pita),KG,0.32,2019-10-15
10/15/2019,Al Karak,cereals and tubers,Bulgur,KG,1.01,2019-10-15
10/15/2019,Al Karak,cereals and tubers,Pasta,300 G,0.45,2019-10-15
10/15/2019,Al Karak,cereals and tubers,Potatoes,KG,0.82,2019-10-15
10/15/2019,Al Karak,cereals and tubers,Rice (imported),KG,1.25,2019-10-15
10/15/2019,Al Karak,cereals and tubers,Wheat flour,1.5 KG,1,2019-10-15
10/15/2019,Al Karak,"meat, fish and eggs",Eggs,2 KG,2.13,2019-10-15
10/15/2019,Al Karak,"meat, fish and eggs","Fish (tuna, canned)",170 G,1,2019-10-15
10/15/2019,Al Karak,"meat, fish and eggs",Meat (beef),KG,7,2019-10-15
10/15/2019,Al Karak,"meat, fish and eggs",Meat (chicken),KG,2.3,2019-10-15
10/15/2019,Al Karak,"meat, fish and eggs","Meat (chicken, whole)",KG,1.13,2019-10-15
10/15/2019,Al Karak,"meat, fish and eggs",Meat (lamb),KG,8.5,2019-10-15
10/15/2019,Al Karak,milk and dairy,Cheese (picon),160 G,0.78,2019-10-15
10/15/2019,Al Karak,milk and dairy,"Cheese (white, boiled)",KG,5.1,2019-10-15
10/15/2019,Al Karak,milk and dairy,Milk (pasteurized),L,1.2,2019-10-15
10/15/2019,Al Karak,milk and dairy,Milk (powder),0.8 KG,3.5,2019-10-15
10/15/2019,Al Karak,miscellaneous food,Salt (iodised),750 G,0.29,2019-10-15
10/15/2019,Al Karak,miscellaneous food,Sugar,KG,0.74,2019-10-15
10/15/2019,Al Karak,non-food,Fuel (gas),12.5 KG,7,2019-10-15
10/15/2019,Al Karak,non-food,Fuel (kerosene),L,0.6,2019-10-15
10/15/2019,Al Karak,non-food,Fuel (petrol-gasoline),L,0.77,2019-10-15
10/15/2019,Al Karak,oil and fats,Oil (olive),L,6.1,2019-10-15
10/15/2019,Al Karak,oil and fats,Oil (vegetable),1.8 L,1.81,2019-10-15
10/15/2019,Al Karak,pulses and nuts,"Beans (fava, dry)",KG,1.36,2019-10-15
10/15/2019,Al Karak,pulses and nuts,Chickpeas,KG,2.23,2019-10-15
10/15/2019,Al Karak,pulses and nuts,Lentils,KG,1.69,2019-10-15
10/15/2019,Al Karak,vegetables and fruits,Apples (red),KG,1.3,2019-10-15
10/15/2019,Al Karak,vegetables and fruits,Bananas,KG,0.75,2019-10-15
10/15/2019,Al Karak,vegetables and fruits,Cucumbers,KG,0.54,2019-10-15
10/15/2019,Al Karak,vegetables and fruits,Garlic,KG,3.18,2019-10-15
10/15/2019,Al Karak,vegetables and fruits,Onions,KG,0.71,2019-10-15
10/15/2019,Al Karak,vegetables and fruits,Oranges (big size),KG,1.45,2019-10-15
